"DateTime","Station_ID","NO2","PM25","O3"
2012-07-14 21:00:00,"31103",9,11,21
2012-07-14 22:00:00,"31103",12,9,23
2012-07-14 23:00:00,"31103",15,18,26
2012-07-15 00:00:00,"31103",20,18,23
2012-07-15 01:00:00,"31103",9,17,12
2012-07-15 02:00:00,"31103",8,12,16
2012-07-15 03:00:00,"31103",7,14,42
2012-07-15 04:00:00,"31103",6,12,38
2012-07-15 05:00:00,"31103",6,14,23
2012-07-15 06:00:00,"31103",8,22,24
2012-07-15 07:00:00,"31103",9,17,18
2012-07-15 08:00:00,"31103",15,14,16
2012-07-15 09:00:00,"31103",13,15,17
2012-07-15 10:00:00,"31103",10,17,33
2012-07-15 11:00:00,"31103",8,17,6
2012-07-15 12:00:00,"31103",5,15,23
2012-07-15 13:00:00,"31103",6,12,11
2012-07-15 14:00:00,"31103",7,7,20
2012-07-15 15:00:00,"31103",10,8,23
2012-07-15 16:00:00,"31103",17,15,30
2012-07-15 17:00:00,"31103",15,10,27
2012-07-15 18:00:00,"31103",14,9,22
2012-07-15 19:00:00,"31103",21,12,23
2012-07-15 20:00:00,"31103",28,13,16
2012-07-15 21:00:00,"31103",27,11,18
2012-07-15 22:00:00,"31103",41,18,9999
2012-07-15 23:00:00,"31103",36,15,17
2012-07-16 00:00:00,"31103",19,9,24
2012-07-16 01:00:00,"31103",14,8,12
2012-07-16 02:00:00,"31103",10,3,16
2012-07-16 03:00:00,"31103",6,7,25
2012-07-16 04:00:00,"31103",7,7,26
2012-07-16 05:00:00,"31103",12,8,3
2012-07-16 06:00:00,"31103",15,9,2
2012-07-16 07:00:00,"31103",19,10,16
2012-07-16 08:00:00,"31103",15,10,8
2012-07-16 09:00:00,"31103",8,8,16
2012-07-16 10:00:00,"31103",9,13,16
2012-07-16 11:00:00,"31103",14,25,17
2012-07-16 12:00:00,"31103",15,15,17
2012-07-16 13:00:00,"31103",13,12,20
2012-07-16 14:00:00,"31103",11,2,11
2012-07-16 15:00:00,"31103",9,12,6
2012-07-16 16:00:00,"31103",15,17,20
2012-07-16 17:00:00,"31103",16,15,18
2012-07-16 18:00:00,"31103",19,11,26
2012-07-16 19:00:00,"31103",14,14,7
2012-07-16 20:00:00,"31103",13,14,33
2012-07-16 21:00:00,"31103",14,6,18
2012-07-16 22:00:00,"31103",9,11,31
2012-07-16 23:00:00,"31103",7,7,27
2012-07-17 00:00:00,"31103",7,10,29
2012-07-17 01:00:00,"31103",8,2,24
2012-07-17 02:00:00,"31103",10,2,12
2012-07-17 03:00:00,"31103",11,15,23
2012-07-17 04:00:00,"31103",10,15,36
2012-07-17 05:00:00,"31103",14,18,24
2012-07-17 06:00:00,"31103",21,19,13
2012-07-17 07:00:00,"31103",22,20,26
2012-07-17 08:00:00,"31103",20,17,28
2012-07-17 09:00:00,"31103",14,15,21
2012-07-17 10:00:00,"31103",12,15,10
2012-07-17 11:00:00,"31103",9,16,11
2012-07-17 12:00:00,"31103",8,15,27
2012-07-17 13:00:00,"31103",8,9,28
2012-07-17 14:00:00,"31103",7,11,21
2012-07-17 15:00:00,"31103",6,12,26
2012-07-17 16:00:00,"31103",6,12,24
2012-07-17 17:00:00,"31103",7,15,13
2012-07-17 18:00:00,"31103",7,15,7
2012-07-17 19:00:00,"31103",6,17,30
2012-07-17 20:00:00,"31103",6,12,24
2012-07-17 21:00:00,"31103",9,14,23
2012-07-17 22:00:00,"31103",5,8,9
2012-07-17 23:00:00,"31103",6,9,31
2012-07-18 00:00:00,"31103",6,5,21
2012-07-18 01:00:00,"31103",5,5,29
2012-07-18 02:00:00,"31103",5,5,28
2012-07-18 03:00:00,"31103",7,5,29
2012-07-18 04:00:00,"31103",6,2,9
2012-07-18 05:00:00,"31103",8,6,9
2012-07-18 06:00:00,"31103",15,7,20
2012-07-18 07:00:00,"31103",13,12,15
2012-07-18 08:00:00,"31103",12,14,16
2012-07-18 09:00:00,"31103",10,15,18
2012-07-18 10:00:00,"31103",17,25,28
2012-07-18 11:00:00,"31103",17,22,31
2012-07-18 12:00:00,"31103",12,26,20
2012-07-18 13:00:00,"31103",12,21,19
2012-07-18 14:00:00,"31103",12,21,25
2012-07-18 15:00:00,"31103",13,21,14
2012-07-18 16:00:00,"31103",14,23,26
2012-07-18 17:00:00,"31103",9,20,24
2012-07-18 18:00:00,"31103",10,17,27
2012-07-18 19:00:00,"31103",7,5,28
2012-07-18 20:00:00,"31103",8,3,23
2012-07-18 21:00:00,"31103",11,8,24
2012-07-18 22:00:00,"31103",11,14,21
2012-07-18 23:00:00,"31103",10,9,28
2012-07-19 00:00:00,"31103",8,8,33
2012-07-19 01:00:00,"31103",9,5,34
2012-07-19 02:00:00,"31103",8,3,24
2012-07-19 03:00:00,"31103",7,5,11
2012-07-19 04:00:00,"31103",8,5,13
2012-07-19 05:00:00,"31103",10,6,30
2012-07-19 06:00:00,"31103",12,6,22
2012-07-19 07:00:00,"31103",10,8,29
2012-07-19 08:00:00,"31103",7,6,32
2012-07-19 09:00:00,"31103",8,9,25
2012-07-19 10:00:00,"31103",7,9,30
2012-07-19 11:00:00,"31103",7,6,22
2012-07-19 12:00:00,"31103",8,12,22
2012-07-19 13:00:00,"31103",8,3,39
2012-07-19 14:00:00,"31103",7,3,33
2012-07-19 15:00:00,"31103",7,9,31
2012-07-19 16:00:00,"31103",7,6,29
2012-07-19 17:00:00,"31103",7,8,31
2012-07-19 18:00:00,"31103",7,2,23
2012-07-19 19:00:00,"31103",7,8,20
2012-07-19 20:00:00,"31103",7,11,34
2012-07-19 21:00:00,"31103",7,6,32
2012-07-19 22:00:00,"31103",8,7,32
2012-07-19 23:00:00,"31103",7,0,35
2012-07-20 00:00:00,"31103",12,3,47
2012-07-20 01:00:00,"31103",14,5,29
2012-07-20 02:00:00,"31103",11,5,34
2012-07-20 03:00:00,"31103",11,3,37
2012-07-20 04:00:00,"31103",10,1,39
2012-07-20 05:00:00,"31103",14,5,26
2012-07-20 06:00:00,"31103",16,4,36
2012-07-20 07:00:00,"31103",17,7,35
2012-07-20 08:00:00,"31103",12,5,16
2012-07-20 09:00:00,"31103",11,2,16
2012-07-20 10:00:00,"31103",9999,9999,24
2012-07-20 11:00:00,"31103",12,9999,28
2012-07-20 12:00:00,"31103",7,9999,23
2012-07-20 13:00:00,"31103",7,9999,24
2012-07-20 14:00:00,"31103",8,0,28
2012-07-20 15:00:00,"31103",9,0,27
2012-07-20 16:00:00,"31103",9,2,36
2012-07-20 17:00:00,"31103",10,2,34
2012-07-20 18:00:00,"31103",9,2,24
2012-07-20 19:00:00,"31103",10,3,37
2012-07-20 20:00:00,"31103",9,5,39
2012-07-20 21:00:00,"31103",9,4,34
2012-07-20 22:00:00,"31103",13,4,35
2012-07-20 23:00:00,"31103",16,5,37
2012-07-21 00:00:00,"31103",20,4,36
2012-07-21 01:00:00,"31103",25,6,31
2012-07-21 02:00:00,"31103",19,4,44
2012-07-21 03:00:00,"31103",22,5,35
2012-07-21 04:00:00,"31103",18,5,35
2012-07-21 05:00:00,"31103",20,5,44
2012-07-21 06:00:00,"31103",20,7,46
2012-07-21 07:00:00,"31103",12,9,51
2012-07-21 08:00:00,"31103",7,8,39
2012-07-21 09:00:00,"31103",11,8,45
2012-07-21 10:00:00,"31103",13,7,27
2012-07-21 11:00:00,"31103",9,5,30
2012-07-21 12:00:00,"31103",7,6,32
2012-07-21 13:00:00,"31103",9,7,35
2012-07-21 14:00:00,"31103",8,7,37
2012-07-21 15:00:00,"31103",9,6,34
2012-07-21 16:00:00,"31103",11,5,47
2012-07-21 17:00:00,"31103",12,7,36
2012-07-21 18:00:00,"31103",8,5,34
2012-07-21 19:00:00,"31103",4,5,36
2012-07-21 20:00:00,"31103",5,6,42
2012-07-21 21:00:00,"31103",6,6,30
2012-07-21 22:00:00,"31103",9,7,38
2012-07-21 23:00:00,"31103",9,6,32
2012-07-22 00:00:00,"31103",5,7,41
2012-07-22 01:00:00,"31103",5,7,47
2012-07-22 02:00:00,"31103",4,8,12
2012-07-22 03:00:00,"31103",5,7,40
2012-07-22 04:00:00,"31103",8,8,40
2012-07-22 05:00:00,"31103",9,7,58
2012-07-22 06:00:00,"31103",9,7,40
2012-07-22 07:00:00,"31103",7,8,21
2012-07-22 08:00:00,"31103",8,11,47
2012-07-22 09:00:00,"31103",7,13,42
2012-07-22 10:00:00,"31103",7,17,47
2012-07-22 11:00:00,"31103",7,18,34
2012-07-22 12:00:00,"31103",5,18,48
2012-07-22 13:00:00,"31103",11,18,42
2012-07-22 14:00:00,"31103",10,18,32
2012-07-22 15:00:00,"31103",11,21,41
2012-07-22 16:00:00,"31103",7,17,39
2012-07-22 17:00:00,"31103",5,13,38
2012-07-22 18:00:00,"31103",6,10,-999
2012-07-22 19:00:00,"31103",10,8,56
2012-07-22 20:00:00,"31103",9,7,57
2012-07-22 21:00:00,"31103",10,10,52
2012-07-22 22:00:00,"31103",9,16,33
2012-07-22 23:00:00,"31103",11,17,35
2012-07-23 00:00:00,"31103",11,17,43
2012-07-23 01:00:00,"31103",7,16,67
2012-07-23 02:00:00,"31103",8,18,79
2012-07-23 03:00:00,"31103",7,18,59
2012-07-23 04:00:00,"31103",8,12,34
2012-07-23 05:00:00,"31103",12,14,34
2012-07-23 06:00:00,"31103",22,14,54
2012-07-23 07:00:00,"31103",28,14,68
2012-07-23 08:00:00,"31103",21,16,61
2012-07-23 09:00:00,"31103",15,17,42
2012-07-23 10:00:00,"31103",11,19,62
2012-07-23 11:00:00,"31103",8,19,51
2012-07-23 12:00:00,"31103",9,18,47
2012-07-23 13:00:00,"31103",8,20,9999
2012-07-23 14:00:00,"31103",9,18,29
2012-07-23 15:00:00,"31103",7,9,37
2012-07-23 16:00:00,"31103",7,14,37
2012-07-23 17:00:00,"31103",8,13,22
2012-07-23 18:00:00,"31103",10,21,33
2012-07-23 19:00:00,"31103",7,14,39
2012-07-23 20:00:00,"31103",6,15,45
2012-07-23 21:00:00,"31103",11,10,48
2012-07-23 22:00:00,"31103",9,12,47
2012-07-23 23:00:00,"31103",7,8,75
2012-07-24 00:00:00,"31103",4,6,69
2012-07-24 01:00:00,"31103",4,5,44
2012-07-24 02:00:00,"31103",4,4,41
2012-07-24 03:00:00,"31103",4,7,31
2012-07-24 04:00:00,"31103",5,7,53
2012-07-24 05:00:00,"31103",8,9,63
2012-07-24 06:00:00,"31103",11,12,53
2012-07-24 07:00:00,"31103",9,11,55
2012-07-24 08:00:00,"31103",6,11,72
2012-07-24 09:00:00,"31103",6,7,68
2012-07-24 10:00:00,"31103",5,6,66
2012-07-24 11:00:00,"31103",5,9,46
2012-07-24 12:00:00,"31103",5,6,47
2012-07-24 13:00:00,"31103",5,9999,38
2012-07-24 14:00:00,"31103",5,5,26
2012-07-24 15:00:00,"31103",5,4,37
2012-07-24 16:00:00,"31103",5,2,32
2012-07-24 17:00:00,"31103",4,7,53
2012-07-24 18:00:00,"31103",5,4,50
2012-07-24 19:00:00,"31103",6,2,55
2012-07-24 20:00:00,"31103",7,3,45
2012-07-24 21:00:00,"31103",10,4,44
2012-07-24 22:00:00,"31103",11,4,44
2012-07-24 23:00:00,"31103",11,4,73
2012-07-25 00:00:00,"31103",8,3,18
2012-07-25 01:00:00,"31103",7,3,68
2012-07-25 02:00:00,"31103",8,3,43
2012-07-25 03:00:00,"31103",10,3,37
2012-07-25 04:00:00,"31103",15,6,35
2012-07-25 05:00:00,"31103",19,7,45
2012-07-25 06:00:00,"31103",22,7,40
2012-07-25 07:00:00,"31103",19,8,58
2012-07-25 08:00:00,"31103",20,3,75
2012-07-25 09:00:00,"31103",12,3,65
2012-07-25 10:00:00,"31103",10,4,55
2012-07-25 11:00:00,"31103",10,6,81
2012-07-25 12:00:00,"31103",10,2,59
2012-07-25 13:00:00,"31103",10,3,40
2012-07-25 14:00:00,"31103",10,6,32
2012-07-25 15:00:00,"31103",9,6,36
2012-07-25 16:00:00,"31103",8,2,50
2012-07-25 17:00:00,"31103",8,1,63
2012-07-25 18:00:00,"31103",11,3,74
2012-07-25 19:00:00,"31103",15,8,32
2012-07-25 20:00:00,"31103",13,9,38
2012-07-25 21:00:00,"31103",11,8,51
2012-07-25 22:00:00,"31103",10,1,35
2012-07-25 23:00:00,"31103",6,5,29
2012-07-26 00:00:00,"31103",6,7,50
2012-07-26 01:00:00,"31103",5,10,58
2012-07-26 02:00:00,"31103",9,7,45
2012-07-26 03:00:00,"31103",8,7,38
2012-07-26 04:00:00,"31103",7,11,58
2012-07-26 05:00:00,"31103",11,10,49
2012-07-26 06:00:00,"31103",17,7,71
2012-07-26 07:00:00,"31103",16,6,41
2012-07-26 08:00:00,"31103",13,5,38
2012-07-26 09:00:00,"31103",16,6,65
2012-07-26 10:00:00,"31103",12,4,66
2012-07-26 11:00:00,"31103",13,8,14
2012-07-26 12:00:00,"31103",16,8,44
2012-07-26 13:00:00,"31103",8,4,21
2012-07-26 14:00:00,"31103",6,5,32
2012-07-26 15:00:00,"31103",9,7,46
2012-07-26 16:00:00,"31103",13,5,23
2012-07-26 17:00:00,"31103",12,1,47
2012-07-26 18:00:00,"31103",7,0,58
2012-07-26 19:00:00,"31103",7,7,32
2012-07-26 20:00:00,"31103",6,10,43
2012-07-26 21:00:00,"31103",6,9,38
2012-07-26 22:00:00,"31103",6,5,35
2012-07-26 23:00:00,"31103",5,1,40
2012-07-27 00:00:00,"31103",5,0,61
2012-07-27 01:00:00,"31103",5,2,70
2012-07-27 02:00:00,"31103",4,1,68
2012-07-27 03:00:00,"31103",4,4,72
2012-07-27 04:00:00,"31103",5,6,63
2012-07-27 05:00:00,"31103",7,7,15
2012-07-27 06:00:00,"31103",12,9,30
2012-07-27 07:00:00,"31103",15,8,42
2012-07-27 08:00:00,"31103",10,3,53
2012-07-27 09:00:00,"31103",7,7,69
2012-07-27 10:00:00,"31103",8,7,29
2012-07-27 11:00:00,"31103",11,12,36
2012-07-27 12:00:00,"31103",9,8,50
2012-07-27 13:00:00,"31103",8,7,22
2012-07-27 14:00:00,"31103",12,5,47
2012-07-27 15:00:00,"31103",10,4,54
2012-07-27 16:00:00,"31103",9,6,51
2012-07-27 17:00:00,"31103",7,7,29
2012-07-27 18:00:00,"31103",8,8,32
2012-07-27 19:00:00,"31103",8,5,26
2012-07-27 20:00:00,"31103",13,7,51
2012-07-27 21:00:00,"31103",10,6,55
2012-07-27 22:00:00,"31103",8,6,66
2012-07-27 23:00:00,"31103",13,7,29
2012-07-28 00:00:00,"31103",26,10,22
2012-07-28 01:00:00,"31103",24,10,29
2012-07-28 02:00:00,"31103",16,7,55
2012-07-28 03:00:00,"31103",12,8,23
2012-07-28 04:00:00,"31103",12,8,25
2012-07-28 05:00:00,"31103",9,2,40
2012-07-28 06:00:00,"31103",9,0,20
2012-07-28 07:00:00,"31103",8,2,34
2012-07-28 08:00:00,"31103",7,4,24
2012-07-28 09:00:00,"31103",8,5,26
2012-07-28 10:00:00,"31103",6,4,42
2012-07-28 11:00:00,"31103",5,4,21
2012-07-28 12:00:00,"31103",5,2,23
2012-07-28 13:00:00,"31103",6,6,22
2012-07-28 14:00:00,"31103",5,9,27
2012-07-28 15:00:00,"31103",8,8,22
2012-07-28 16:00:00,"31103",7,4,22
2012-07-28 17:00:00,"31103",7,7,34
2012-07-28 18:00:00,"31103",6,9,8
2012-07-28 19:00:00,"31103",8,2,51
2012-07-28 20:00:00,"31103",6,0,28
2012-07-28 21:00:00,"31103",7,0,22
2012-07-28 22:00:00,"31103",10,0,19
2012-07-28 23:00:00,"31103",11,2,30
2012-07-29 00:00:00,"31103",9,2,31
2012-07-29 01:00:00,"31103",8,3,23
2012-07-29 02:00:00,"31103",5,5,21
2012-07-29 03:00:00,"31103",6,3,31
2012-07-29 04:00:00,"31103",6,4,25
2012-07-29 05:00:00,"31103",7,4,43
2012-07-29 06:00:00,"31103",10,5,18
2012-07-29 07:00:00,"31103",8,4,26
2012-07-29 08:00:00,"31103",10,8,19
2012-07-29 09:00:00,"31103",13,11,32
2012-07-29 10:00:00,"31103",15,10,33
2012-07-29 11:00:00,"31103",13,10,15
2012-07-29 12:00:00,"31103",9,9,37
2012-07-29 13:00:00,"31103",6,1,25
2012-07-29 14:00:00,"31103",5,1,21
2012-07-29 15:00:00,"31103",6,7,18
2012-07-29 16:00:00,"31103",6,4,9
2012-07-29 17:00:00,"31103",6,2,11
2012-07-29 18:00:00,"31103",7,7,10
2012-07-29 19:00:00,"31103",7,6,19
2012-07-29 20:00:00,"31103",9,13,9
2012-07-29 21:00:00,"31103",10,4,20
2012-07-29 22:00:00,"31103",5,7,5
2012-07-29 23:00:00,"31103",10,5,17
2012-07-30 00:00:00,"31103",15,8,25
2012-07-30 01:00:00,"31103",19,9,32
2012-07-30 02:00:00,"31103",24,13,32
2012-07-30 03:00:00,"31103",26,10,27
2012-07-30 04:00:00,"31103",18,9,25
2012-07-30 05:00:00,"31103",21,9,28
2012-07-30 06:00:00,"31103",26,9,22
2012-07-30 07:00:00,"31103",29,16,20
2012-07-30 08:00:00,"31103",29,6,18
2012-07-30 09:00:00,"31103",13,0,44
2012-07-30 10:00:00,"31103",16,5,37
2012-07-30 11:00:00,"31103",12,9,23
2012-07-30 12:00:00,"31103",7,3,24
2012-07-30 13:00:00,"31103",6,5,20
2012-07-30 14:00:00,"31103",6,12,14
2012-07-30 15:00:00,"31103",12,17,15
2012-07-30 16:00:00,"31103",16,14,33
2012-07-30 17:00:00,"31103",12,15,7
2012-07-30 18:00:00,"31103",7,11,25
2012-07-30 19:00:00,"31103",5,8,8
2012-07-30 20:00:00,"31103",7,8,24
2012-07-30 21:00:00,"31103",8,9,25
2012-07-30 22:00:00,"31103",7,16,31
2012-07-30 23:00:00,"31103",6,11,26
2012-07-31 00:00:00,"31103",5,9,21
2012-07-31 01:00:00,"31103",5,10,22
2012-07-31 02:00:00,"31103",5,8,22
2012-07-31 03:00:00,"31103",5,11,19
2012-07-31 04:00:00,"31103",11,21,27
2012-07-31 05:00:00,"31103",7,20,18
2012-07-31 06:00:00,"31103",10,23,24
2012-07-31 07:00:00,"31103",10,15,13
2012-07-31 08:00:00,"31103",8,14,18
2012-07-31 09:00:00,"31103",9,15,26
2012-07-31 10:00:00,"31103",12,18,25
2012-07-31 11:00:00,"31103",11,18,4
2012-07-31 12:00:00,"31103",10,8,2
2012-07-31 13:00:00,"31103",16,9,16
2012-07-31 14:00:00,"31103",12,5,11
2012-07-31 15:00:00,"31103",25,14,12
2012-07-31 16:00:00,"31103",13,16,17
2012-07-31 17:00:00,"31103",18,20,20
2012-07-31 18:00:00,"31103",15,16,21
2012-07-31 19:00:00,"31103",10,16,21
2012-07-31 20:00:00,"31103",15,19,10
2012-07-31 21:00:00,"31103",17,16,7
2012-07-31 22:00:00,"31103",15,9,22
2012-07-31 23:00:00,"31103",9,4,22
2012-08-01 00:00:00,"31103",10,3,28
2012-08-01 01:00:00,"31103",10,2,11
2012-08-01 02:00:00,"31103",7,1,33
2012-08-01 03:00:00,"31103",6,2,25
2012-08-01 04:00:00,"31103",7,4,26
2012-08-01 05:00:00,"31103",13,9,29
2012-08-01 06:00:00,"31103",19,8,29
2012-08-01 07:00:00,"31103",15,7,24
2012-08-01 08:00:00,"31103",10,7,12
2012-08-01 09:00:00,"31103",8,2,27
2012-08-01 10:00:00,"31103",7,3,36
2012-08-01 11:00:00,"31103",6,3,27
2012-08-01 12:00:00,"31103",6,3,22
2012-08-01 13:00:00,"31103",5,4,25
2012-08-01 14:00:00,"31103",5,2,27
2012-08-01 15:00:00,"31103",5,4,16
2012-08-01 16:00:00,"31103",8,14,14
2012-08-01 17:00:00,"31103",7,6,12
2012-08-01 18:00:00,"31103",7,7,29
2012-08-01 19:00:00,"31103",10,0,28
2012-08-01 20:00:00,"31103",10,4,21
2012-08-01 21:00:00,"31103",12,7,29
2012-08-01 22:00:00,"31103",12,6,22
2012-08-01 23:00:00,"31103",13,9,10
2012-08-02 00:00:00,"31103",17,9,6
2012-08-02 01:00:00,"31103",19,9,30
2012-08-02 02:00:00,"31103",21,9,27
2012-08-02 03:00:00,"31103",26,11,24
2012-08-02 04:00:00,"31103",27,13,14
2012-08-02 05:00:00,"31103",26,13,28
2012-08-02 06:00:00,"31103",27,16,20
2012-08-02 07:00:00,"31103",29,16,26
2012-08-02 08:00:00,"31103",26,15,26
2012-08-02 09:00:00,"31103",18,10,28
2012-08-02 10:00:00,"31103",14,17,11
2012-08-02 11:00:00,"31103",11,5,10
2012-08-02 12:00:00,"31103",10,13,17
2012-08-02 13:00:00,"31103",11,14,16
2012-08-02 14:00:00,"31103",12,14,23
2012-08-02 15:00:00,"31103",10,13,17
2012-08-02 16:00:00,"31103",9,25,28
2012-08-02 17:00:00,"31103",7,20,29
2012-08-02 18:00:00,"31103",7,19,24
2012-08-02 19:00:00,"31103",9,14,19
2012-08-02 20:00:00,"31103",9,19,26
2012-08-02 21:00:00,"31103",10,22,12
2012-08-02 22:00:00,"31103",15,19,25
2012-08-02 23:00:00,"31103",12,21,28
2012-08-03 00:00:00,"31103",10,23,25
2012-08-03 01:00:00,"31103",10,24,27
2012-08-03 02:00:00,"31103",14,24,22
2012-08-03 03:00:00,"31103",15,21,26
2012-08-03 04:00:00,"31103",14,20,22
2012-08-03 05:00:00,"31103",20,24,29
2012-08-03 06:00:00,"31103",22,20,34
2012-08-03 07:00:00,"31103",28,15,33
2012-08-03 08:00:00,"31103",25,15,25
2012-08-03 09:00:00,"31103",30,20,15
2012-08-03 10:00:00,"31103",20,17,7
2012-08-03 11:00:00,"31103",18,15,31
2012-08-03 12:00:00,"31103",14,12,22
2012-08-03 13:00:00,"31103",9,15,31
2012-08-03 14:00:00,"31103",9,14,33
2012-08-03 15:00:00,"31103",9,10,28
2012-08-03 16:00:00,"31103",7,14,31
2012-08-03 17:00:00,"31103",7,5,26
2012-08-03 18:00:00,"31103",5,29,20
2012-08-03 19:00:00,"31103",6,10,39
2012-08-03 20:00:00,"31103",7,10,34
2012-08-03 21:00:00,"31103",7,11,35
2012-08-03 22:00:00,"31103",6,13,31
2012-08-03 23:00:00,"31103",5,10,28
2012-08-04 00:00:00,"31103",5,11,20
2012-08-04 01:00:00,"31103",5,14,18
2012-08-04 02:00:00,"31103",5,16,32
2012-08-04 03:00:00,"31103",5,16,31
2012-08-04 04:00:00,"31103",6,19,35
2012-08-04 05:00:00,"31103",6,26,32
2012-08-04 06:00:00,"31103",9,22,51
2012-08-04 07:00:00,"31103",9,23,30
2012-08-04 08:00:00,"31103",8,33,34
2012-08-04 09:00:00,"31103",10,31,37
2012-08-04 10:00:00,"31103",8,35,43
2012-08-04 11:00:00,"31103",9,35,26
2012-08-04 12:00:00,"31103",7,37,41
2012-08-04 13:00:00,"31103",7,38,42
2012-08-04 14:00:00,"31103",7,40,20
2012-08-04 15:00:00,"31103",5,43,26
2012-08-04 16:00:00,"31103",6,45,25
2012-08-04 17:00:00,"31103",5,37,29
2012-08-04 18:00:00,"31103",8,32,17
2012-08-04 19:00:00,"31103",10,24,26
2012-08-04 20:00:00,"31103",7,13,24
2012-08-04 21:00:00,"31103",7,2,24
2012-08-04 22:00:00,"31103",7,14,36
2012-08-04 23:00:00,"31103",8,15,34
2012-08-05 00:00:00,"31103",9,18,33
2012-08-05 01:00:00,"31103",7,11,37
2012-08-05 02:00:00,"31103",4,10,38
2012-08-05 03:00:00,"31103",4,9,28
2012-08-05 04:00:00,"31103",3,2,36
2012-08-05 05:00:00,"31103",5,5,38
2012-08-05 06:00:00,"31103",9,1,40
2012-08-05 07:00:00,"31103",6,3,30
2012-08-05 08:00:00,"31103",5,4,44
2012-08-05 09:00:00,"31103",4,7,30
2012-08-05 10:00:00,"31103",4,8,34
2012-08-05 11:00:00,"31103",6,10,44
2012-08-05 12:00:00,"31103",7,13,46
2012-08-05 13:00:00,"31103",9,8,52
2012-08-05 14:00:00,"31103",6,7,48
2012-08-05 15:00:00,"31103",5,0,47
2012-08-05 16:00:00,"31103",3,9999,26
2012-08-05 17:00:00,"31103",3,1,32
2012-08-05 18:00:00,"31103",4,9,33
2012-08-05 19:00:00,"31103",4,1,36
2012-08-05 20:00:00,"31103",5,0,40
2012-08-05 21:00:00,"31103",4,9999,37
2012-08-05 22:00:00,"31103",4,0,48
2012-08-05 23:00:00,"31103",4,0,38
2012-08-06 00:00:00,"31103",4,0,35
2012-08-06 01:00:00,"31103",3,0,41
2012-08-06 02:00:00,"31103",3,0,41
2012-08-06 03:00:00,"31103",4,0,29
2012-08-06 04:00:00,"31103",4,0,38
2012-08-06 05:00:00,"31103",4,0,34
2012-08-06 06:00:00,"31103",5,2,43
2012-08-06 07:00:00,"31103",3,3,47
2012-08-06 08:00:00,"31103",3,2,11
2012-08-06 09:00:00,"31103",2,0,42
2012-08-06 10:00:00,"31103",2,0,45
2012-08-06 11:00:00,"31103",2,0,57
2012-08-06 12:00:00,"31103",2,0,39
2012-08-06 13:00:00,"31103",3,5,23
2012-08-06 14:00:00,"31103",3,0,45
2012-08-06 15:00:00,"31103",5,0,42
2012-08-06 16:00:00,"31103",5,1,43
2012-08-06 17:00:00,"31103",4,0,33
2012-08-06 18:00:00,"31103",5,10,49
2012-08-06 19:00:00,"31103",6,3,43
2012-08-06 20:00:00,"31103",7,1,30
2012-08-06 21:00:00,"31103",9,0,37
2012-08-06 22:00:00,"31103",10,0,40
2012-08-06 23:00:00,"31103",11,0,40
2012-08-07 00:00:00,"31103",10,0,-999
2012-08-07 01:00:00,"31103",13,0,54
2012-08-07 02:00:00,"31103",11,0,54
2012-08-07 03:00:00,"31103",11,1,58
2012-08-07 04:00:00,"31103",13,2,31
2012-08-07 05:00:00,"31103",20,3,36
2012-08-07 06:00:00,"31103",24,5,46
2012-08-07 07:00:00,"31103",29,3,70
2012-08-07 08:00:00,"31103",25,4,78
2012-08-07 09:00:00,"31103",18,9999,60
2012-08-07 10:00:00,"31103",13,9999,40
2012-08-07 11:00:00,"31103",12,9999,36
2012-08-07 12:00:00,"31103",9,4,52
2012-08-07 13:00:00,"31103",9,3,71
2012-08-07 14:00:00,"31103",8,0,61
2012-08-07 15:00:00,"31103",9,5,45
2012-08-07 16:00:00,"31103",10,10,67
2012-08-07 17:00:00,"31103",8,11,55
2012-08-07 18:00:00,"31103",7,11,47
2012-08-07 19:00:00,"31103",8,8,37
2012-08-07 20:00:00,"31103",14,8,30
2012-08-07 21:00:00,"31103",17,8,37
2012-08-07 22:00:00,"31103",12,10,32
2012-08-07 23:00:00,"31103",14,11,23
2012-08-08 00:00:00,"31103",12,9,35
2012-08-08 01:00:00,"31103",8,7,35
2012-08-08 02:00:00,"31103",9,8,40
2012-08-08 03:00:00,"31103",13,9,50
2012-08-08 04:00:00,"31103",18,11,49
2012-08-08 05:00:00,"31103",21,13,84
2012-08-08 06:00:00,"31103",24,13,72
2012-08-08 07:00:00,"31103",40,17,47
2012-08-08 08:00:00,"31103",26,16,41
2012-08-08 09:00:00,"31103",12,13,33
2012-08-08 10:00:00,"31103",12,15,47
2012-08-08 11:00:00,"31103",13,12,65
2012-08-08 12:00:00,"31103",13,13,60
2012-08-08 13:00:00,"31103",19,16,53
2012-08-08 14:00:00,"31103",21,20,76
2012-08-08 15:00:00,"31103",9,19,69
2012-08-08 16:00:00,"31103",12,18,64
2012-08-08 17:00:00,"31103",15,16,40
2012-08-08 18:00:00,"31103",24,16,51
2012-08-08 19:00:00,"31103",21,16,45
2012-08-08 20:00:00,"31103",11,8,26
2012-08-08 21:00:00,"31103",9,4,37
2012-08-08 22:00:00,"31103",7,5,32
2012-08-08 23:00:00,"31103",7,7,63
2012-08-09 00:00:00,"31103",5,7,48
2012-08-09 01:00:00,"31103",6,8,57
2012-08-09 02:00:00,"31103",6,7,40
2012-08-09 03:00:00,"31103",5,6,43
